stay_year,stay_month_num,season,room_name,arrangement_name,bookings,room_nights,revenue,guests,avg_los,avg_lead_days,realized_total_adr,treatment_mix_pct,prev_total_adr,prev_room_nights,prev_bookings,total_adr_yoy_pct,volume_yoy_pct,price_resilient,recommended_price_change_pct,strategy,recommended_total_adr,incremental_revenue_eur,confidence,action_text,note
2026,5,SHOULDER,Camera Superior,Mezza Pensione,4,8,1419.25,14,2.0,14.0,177.40625,23.529411764705884,174.07,2.0,2.0,1.9166140058597156,300.0,False,0.0,HOLD,177.40625,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,6,SHOULDER,Camera Superior,Mezza Pensione,16,81,13722.119999999999,49,5.0625,26.5625,169.40888888888887,38.095238095238095,136.61363636363637,88.0,13.0,24.005841143089498,-7.954545454545454,False,0.0,HOLD,169.40888888888887,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,6,SHOULDER,Camera Superior,Mezza Pensione,31,151,25982.06,85,4.870967741935484,38.483870967741936,172.0666225165563,70.45454545454545,169.40888888888887,81.0,16.0,1.56882773099974,86.41975308641975,False,0.0,HOLD,172.0666225165563,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,7,PEAK,Camera Superior,Mezza Pensione,15,84,25730.55,41,5.6,29.133333333333333,306.31607142857143,36.58536585365854,,,,,,False,0.0,HOLD,306.31607142857143,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,7,PEAK,Camera Superior,Mezza Pensione,21,117,25719.8,61,5.571428571428571,59.80952380952381,219.8273504273504,42.0,306.31607142857143,84.0,15.0,-28.23512347813228,39.285714285714285,False,0.0,HOLD,219.8273504273504,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,8,PEAK,Camera Superior,Mezza Pensione,8,54,15549.0,24,6.75,43.125,287.94444444444446,20.512820512820515,,,,,,False,0.0,HOLD,287.94444444444446,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,8,PEAK,Camera Superior,Mezza Pensione,23,147,40200.2,67,6.391304347826087,82.30434782608695,273.4707482993197,46.0,287.94444444444446,54.0,8.0,-5.026558568632939,172.22222222222223,False,0.0,HOLD,273.4707482993197,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,9,SHOULDER,Camera Superior,Mezza Pensione,8,38,5399.65,18,4.75,51.875,142.09605263157894,36.36363636363637,,,,,,False,0.0,HOLD,142.09605263157894,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,9,SHOULDER,Camera Superior,Mezza Pensione,13,44,9151.98,34,3.3846153846153846,33.53846153846154,207.99954545454545,48.148148148148145,142.09605263157894,38.0,8.0,46.379538067703045,15.789473684210526,False,0.0,HOLD,207.99954545454545,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,9,SHOULDER,Camera Superior,No Board,1,2,97.48,2,2.0,4.0,48.74,4.545454545454546,,,,,,False,0.0,HOLD,48.74,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,11,OTHER,Camera Superior,No Board,2,2,0.0,6,1.0,4.0,0.0,100.0,,,,,,False,0.0,HOLD,0.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,5,SHOULDER,Camera Superior,Pensione Completa,1,2,690.0,3,2.0,11.0,345.0,100.0,,,,,,False,0.0,HOLD,345.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,5,SHOULDER,Camera Superior,Pensione Completa,3,8,1258.0,9,2.6666666666666665,26.0,157.25,33.333333333333336,345.0,2.0,1.0,-54.42028985507246,300.0,False,0.0,HOLD,157.25,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,5,SHOULDER,Camera Superior,Pensione Completa,13,34,5247.13,33,2.6153846153846154,27.076923076923077,154.32735294117649,76.47058823529412,157.25,8.0,3.0,-1.8585990835125688,325.0,False,0.0,HOLD,154.32735294117649,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,6,SHOULDER,Camera Superior,Pensione Completa,20,101,15678.4,55,5.05,50.45,155.23168316831683,58.8235294117647,,,,,,False,0.0,HOLD,155.23168316831683,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,6,SHOULDER,Camera Superior,Pensione Completa,8,34,5929.24,21,4.25,32.75,174.38941176470587,19.047619047619047,155.23168316831683,101.0,20.0,12.341377871691577,-66.33663366336634,False,0.0,HOLD,174.38941176470587,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,6,SHOULDER,Camera Superior,Pensione Completa,13,67,12948.31,39,5.153846153846154,35.53846153846154,193.25835820895523,29.545454545454547,174.38941176470587,34.0,8.0,10.820006933510506,97.05882352941177,False,0.0,HOLD,193.25835820895523,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,7,PEAK,Camera Superior,Pensione Completa,26,161,41474.5,82,6.1923076923076925,58.42307692307692,257.6055900621118,63.41463414634146,,,,,,False,0.0,HOLD,257.6055900621118,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,7,PEAK,Camera Superior,Pensione Completa,14,95,16917.19,42,6.785714285714286,69.64285714285714,178.0756842105263,28.0,257.6055900621118,161.0,26.0,-30.87274070116641,-40.993788819875775,False,0.0,HOLD,178.0756842105263,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,7,PEAK,Camera Superior,Pensione Completa,6,30,5699.4,18,5.0,36.0,189.98,13.953488372093023,178.0756842105263,95.0,14.0,6.684975459872474,-68.42105263157895,False,0.0,HOLD,189.98,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,8,PEAK,Camera Superior,Pensione Completa,31,193,53860.5,103,6.225806451612903,18.838709677419356,279.0699481865285,79.48717948717949,,,,,,False,0.0,HOLD,279.0699481865285,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,8,PEAK,Camera Superior,Pensione Completa,11,52,15571.8,32,4.7272727272727275,45.54545454545455,299.4576923076923,22.0,279.0699481865285,193.0,31.0,7.305603578475156,-73.05699481865285,False,0.0,HOLD,299.4576923076923,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,9,SHOULDER,Camera Superior,Pensione Completa,13,81,11318.0,32,6.230769230769231,72.6923076923077,139.7283950617284,59.09090909090909,,,,,,False,0.0,HOLD,139.7283950617284,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,9,SHOULDER,Camera Superior,Pensione Completa,5,11,1844.6599999999999,10,2.2,5.8,167.69636363636363,18.51851851851852,139.7283950617284,81.0,13.0,20.01595206348695,-86.41975308641975,False,0.0,HOLD,167.69636363636363,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,6,SHOULDER,Camera Superior,Solo Pernottamento,1,4,0.0,1,4.0,2.0,0.0,2.9411764705882355,,,,,,False,0.0,HOLD,0.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,5,SHOULDER,OTA Camera Standard,Mezza Pensione,2,4,565.68,5,2.0,20.0,141.42,100.0,,,,,,False,0.0,HOLD,141.42,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,6,SHOULDER,OTA Camera Standard,Mezza Pensione,2,6,951.03,4,3.0,20.0,158.505,100.0,,,,,,False,0.0,HOLD,158.505,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,7,PEAK,Suite Familiare,Bed & Breakfast,2,4,880.0,6,2.0,13.5,220.0,28.571428571428573,,,,,,False,0.0,HOLD,220.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,6,SHOULDER,Suite Familiare,Mezza Pensione,2,24,7230.0,7,12.0,97.0,301.25,50.0,,,,,,False,0.0,HOLD,301.25,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,6,SHOULDER,Suite Familiare,Mezza Pensione,1,10,2323.5,3,10.0,207.0,232.35,100.0,301.25,24.0,2.0,-22.871369294605813,-58.333333333333336,False,0.0,HOLD,232.35,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,6,SHOULDER,Suite Familiare,Mezza Pensione,5,31,7703.95,13,6.2,70.0,248.51451612903224,100.0,232.35,10.0,1.0,6.956968422221756,210.0,False,0.0,HOLD,248.51451612903224,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,7,PEAK,Suite Familiare,Mezza Pensione,1,5,1940.0,3,5.0,5.0,388.0,50.0,,,,,,False,0.0,HOLD,388.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,7,PEAK,Suite Familiare,Mezza Pensione,1,2,300.0,3,2.0,4.0,150.0,100.0,388.0,5.0,1.0,-61.34020618556701,-60.0,False,0.0,HOLD,150.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,8,PEAK,Suite Familiare,Mezza Pensione,1,5,2490.0,4,5.0,12.0,498.0,100.0,,,,,,False,0.0,HOLD,498.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,8,PEAK,Suite Familiare,Mezza Pensione,2,6,1630.0,7,3.0,17.0,271.6666666666667,66.66666666666667,498.0,5.0,1.0,-45.44846050870147,20.0,False,0.0,HOLD,271.6666666666667,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,9,SHOULDER,Suite Familiare,Mezza Pensione,2,14,1800.0,6,7.0,65.0,128.57142857142858,100.0,,,,,,False,0.0,HOLD,128.57142857142858,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,5,SHOULDER,Suite Familiare,Pensione Completa,1,3,420.0,2,3.0,24.0,140.0,100.0,,,,,,False,0.0,HOLD,140.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,6,SHOULDER,Suite Familiare,Pensione Completa,2,4,550.0,6,2.0,12.0,137.5,50.0,,,,,,False,0.0,HOLD,137.5,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,7,PEAK,Suite Familiare,Pensione Completa,1,7,3005.0,4,7.0,21.0,429.2857142857143,50.0,,,,,,False,0.0,HOLD,429.2857142857143,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,7,PEAK,Suite Familiare,Pensione Completa,5,28,9273.7,12,5.6,37.0,331.2035714285715,71.42857142857143,429.2857142857143,7.0,1.0,-22.847753743760386,300.0,False,0.0,HOLD,331.2035714285715,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,8,PEAK,Suite Familiare,Pensione Completa,1,1,0.0,1,1.0,47.0,0.0,33.333333333333336,,,,,,False,0.0,HOLD,0.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,6,SHOULDER,Suite Familiare Vista Piscina,Bed & Breakfast,1,1,159.9,4,1.0,4.0,159.9,25.0,,,,,,False,0.0,HOLD,159.9,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,8,PEAK,Suite Familiare Vista Piscina,Bed & Breakfast,1,8,2190.0,3,8.0,135.0,273.75,14.285714285714286,,,,,,False,0.0,HOLD,273.75,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,5,SHOULDER,Suite Familiare Vista Piscina,Mezza Pensione,1,2,0.0,2,2.0,20.0,0.0,100.0,,,,,,False,0.0,HOLD,0.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,6,SHOULDER,Suite Familiare Vista Piscina,Mezza Pensione,2,18,4714.5,7,9.0,122.0,261.9166666666667,66.66666666666667,,,,,,False,0.0,HOLD,261.9166666666667,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,6,SHOULDER,Suite Familiare Vista Piscina,Mezza Pensione,2,12,2641.5,7,6.0,106.0,220.125,50.0,261.9166666666667,18.0,2.0,-15.956092904867967,-33.333333333333336,False,0.0,HOLD,220.125,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,7,PEAK,Suite Familiare Vista Piscina,Mezza Pensione,2,13,4967.0,8,6.5,41.0,382.0769230769231,50.0,,,,,,False,0.0,HOLD,382.0769230769231,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,7,PEAK,Suite Familiare Vista Piscina,Mezza Pensione,1,7,2496.65,4,7.0,73.0,356.6642857142857,100.0,382.0769230769231,13.0,2.0,-6.651183525554378,-46.15384615384615,False,0.0,HOLD,356.6642857142857,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,7,PEAK,Suite Familiare Vista Piscina,Mezza Pensione,1,7,2590.0,4,7.0,75.0,370.0,50.0,356.6642857142857,7.0,1.0,3.7390102737668487,0.0,False,0.0,HOLD,370.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,8,PEAK,Suite Familiare Vista Piscina,Mezza Pensione,2,14,6980.0,8,7.0,11.0,498.57142857142856,50.0,,,,,,False,0.0,HOLD,498.57142857142856,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,8,PEAK,Suite Familiare Vista Piscina,Mezza Pensione,3,11,4493.0,12,3.6666666666666665,53.0,408.45454545454544,42.857142857142854,498.57142857142856,14.0,2.0,-18.07501953633759,-21.428571428571427,False,0.0,HOLD,408.45454545454544,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,11,OTHER,Suite Familiare Vista Piscina,No Board,1,1,0.0,2,1.0,4.0,0.0,100.0,,,,,,False,0.0,HOLD,0.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,5,SHOULDER,Suite Familiare Vista Piscina,Pensione Completa,1,2,400.0,2,2.0,0.0,200.0,100.0,,,,,,False,0.0,HOLD,200.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,5,SHOULDER,Suite Familiare Vista Piscina,Pensione Completa,1,4,952.0,4,4.0,26.0,238.0,100.0,200.0,2.0,1.0,19.0,100.0,False,0.0,HOLD,238.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,6,SHOULDER,Suite Familiare Vista Piscina,Pensione Completa,1,2,0.0,2,2.0,11.0,0.0,33.333333333333336,,,,,,False,0.0,HOLD,0.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,6,SHOULDER,Suite Familiare Vista Piscina,Pensione Completa,1,7,1760.0,3,7.0,85.0,251.42857142857142,25.0,0.0,2.0,1.0,,250.0,False,0.0,HOLD,251.42857142857142,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,7,PEAK,Suite Familiare Vista Piscina,Pensione Completa,2,14,4930.0,8,7.0,59.0,352.14285714285717,50.0,,,,,,False,0.0,HOLD,352.14285714285717,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,7,PEAK,Suite Familiare Vista Piscina,Pensione Completa,1,7,3402.45,4,7.0,69.0,486.0642857142857,50.0,352.14285714285717,14.0,2.0,38.030425963488824,-50.0,False,0.0,HOLD,486.0642857142857,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,8,PEAK,Suite Familiare Vista Piscina,Pensione Completa,2,21,7780.0,8,10.5,9.0,370.4761904761905,50.0,,,,,,False,0.0,HOLD,370.4761904761905,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,8,PEAK,Suite Familiare Vista Piscina,Pensione Completa,3,10,4880.0,11,3.3333333333333335,76.0,488.0,42.857142857142854,370.4761904761905,21.0,2.0,31.72236503856041,-52.38095238095238,False,0.0,HOLD,488.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,6,SHOULDER,Villino 2Ten,Mezza Pensione,2,6,751.35,4,3.0,13.5,125.22500000000001,50.0,,,,,,False,0.0,HOLD,125.22500000000001,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,7,PEAK,Villino 2Ten,Mezza Pensione,1,6,1473.0,2,6.0,198.0,245.5,50.0,,,,,,False,0.0,HOLD,245.5,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,7,PEAK,Villino 2Ten,Mezza Pensione,1,14,2890.0,2,14.0,173.0,206.42857142857142,50.0,245.5,6.0,1.0,-15.915042187954617,133.33333333333334,False,0.0,HOLD,206.42857142857142,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,7,PEAK,Villino 2Ten,Mezza Pensione,1,10,2100.0,2,10.0,73.0,210.0,100.0,206.42857142857142,14.0,1.0,1.7301038062283798,-28.571428571428573,False,0.0,HOLD,210.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,8,PEAK,Villino 2Ten,Mezza Pensione,1,7,2390.0,2,7.0,145.0,341.42857142857144,16.666666666666668,,,,,,False,0.0,HOLD,341.42857142857144,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,8,PEAK,Villino 2Ten,Mezza Pensione,1,1,0.0,2,1.0,6.0,0.0,33.333333333333336,341.42857142857144,7.0,1.0,-100.0,-85.71428571428571,False,0.0,HOLD,0.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,9,SHOULDER,Villino 2Ten,Mezza Pensione,1,7,990.0,2,7.0,172.0,141.42857142857142,100.0,,,,,,False,0.0,HOLD,141.42857142857142,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,5,SHOULDER,Villino 2Ten,Pensione Completa,2,5,561.0,4,2.5,26.0,112.2,100.0,,,,,,False,0.0,HOLD,112.2,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,6,SHOULDER,Villino 2Ten,Pensione Completa,4,21,2280.0,10,5.25,51.0,108.57142857142857,100.0,,,,,,False,0.0,HOLD,108.57142857142857,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,6,SHOULDER,Villino 2Ten,Pensione Completa,2,14,1190.0,4,7.0,82.0,85.0,100.0,108.57142857142857,21.0,4.0,-21.710526315789473,-33.333333333333336,False,0.0,HOLD,85.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,6,SHOULDER,Villino 2Ten,Pensione Completa,2,14,2800.0,4,7.0,42.5,200.0,50.0,85.0,14.0,2.0,135.2941176470588,0.0,False,0.0,HOLD,200.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,7,PEAK,Villino 2Ten,Pensione Completa,1,7,0.0,2,7.0,0.0,0.0,50.0,,,,,,False,0.0,HOLD,0.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,7,PEAK,Villino 2Ten,Pensione Completa,1,1,0.0,3,1.0,30.0,0.0,50.0,0.0,7.0,1.0,,-85.71428571428571,False,0.0,HOLD,0.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,8,PEAK,Villino 2Ten,Pensione Completa,5,31,5860.5,11,6.2,43.2,189.0483870967742,83.33333333333333,,,,,,False,0.0,HOLD,189.0483870967742,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,8,PEAK,Villino 2Ten,Pensione Completa,2,22,8295.15,4,11.0,43.0,377.05227272727274,66.66666666666667,189.0483870967742,31.0,5.0,99.44749517183608,-29.032258064516128,False,0.0,HOLD,377.05227272727274,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,5,SHOULDER,Villino Double,Mezza Pensione,1,2,341.9,4,2.0,19.0,170.95,50.0,,,,,,False,0.0,HOLD,170.95,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,6,SHOULDER,Villino Double,Mezza Pensione,1,7,1763.0,4,7.0,63.0,251.85714285714286,33.333333333333336,,,,,,False,0.0,HOLD,251.85714285714286,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,7,PEAK,Villino Double,Mezza Pensione,2,15,5208.05,8,7.5,28.5,347.2033333333333,40.0,,,,,,False,0.0,HOLD,347.2033333333333,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,7,PEAK,Villino Double,Mezza Pensione,2,14,4586.15,8,7.0,93.5,327.58214285714286,66.66666666666667,347.2033333333333,15.0,2.0,-5.651210282982248,-6.666666666666667,False,0.0,HOLD,327.58214285714286,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,8,PEAK,Villino Double,Mezza Pensione,1,14,6590.0,4,14.0,238.0,470.7142857142857,33.333333333333336,,,,,,False,0.0,HOLD,470.7142857142857,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,8,PEAK,Villino Double,Mezza Pensione,2,8,2020.0,7,4.0,3.0,252.5,40.0,470.7142857142857,14.0,1.0,-46.35811836115327,-42.857142857142854,False,0.0,HOLD,252.5,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,9,SHOULDER,Villino Double,Mezza Pensione,1,5,1641.0,4,5.0,45.0,328.2,33.333333333333336,,,,,,False,0.0,HOLD,328.2,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,5,SHOULDER,Villino Double,Pensione Completa,1,3,210.0,4,3.0,27.0,70.0,50.0,,,,,,False,0.0,HOLD,70.0,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2024,6,SHOULDER,Villino Double,Pensione Completa,2,14,4223.5,8,7.0,96.0,301.67857142857144,66.66666666666667,,,,,,False,0.0,HOLD,301.67857142857144,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2025,6,SHOULDER,Villino Double,Pensione Completa,1,7,2876.5,4,7.0,118.0,410.92857142857144,100.0,301.67857142857144,14.0,2.0,36.21404048774713,-50.0,False,0.0,HOLD,410.92857142857144,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
2026,6,SHOULDER,Villino Double,Pensione Completa,3,23,6425.0,10,7.666666666666667,103.0,279.3478260869565,100.0,410.92857142857144,7.0,1.0,-32.02034477285954,228.57142857142858,False,0.0,HOLD,279.3478260869565,0.0,LOW,HOLD,"TOTAL PACKAGE ADR signal. Source does not isolate the treatment add-on price, so this must not be described as a +X% treatment-component price."
