stay_date,stay_year,stay_month_num,room_id,room_name,capacity,final_occupied_rooms,final_revenue,rooms_on_books,revenue_on_books,horizon_days,remaining_pickup_rooms,otb_saturation_pct,final_occupancy_pct
2025-06-25,2025,6,2765,Appartamento Area Piscina,18,18,3234.68,14.0,2668.84,30,4.0,77.77777777777777,100.0
2025-06-25,2025,6,2767,Suite Familiare Vista Piscina,1,1,235.0,1.0,235.0,30,0.0,100.0,100.0
2025-06-25,2025,6,3231,Suite Familiare,1,1,235.0,1.0,235.0,30,0.0,100.0,100.0
2025-06-25,2025,6,5375,Villino 2Ten,1,1,170.0,1.0,170.0,30,0.0,100.0,100.0
2025-06-26,2025,6,2761,Camera  Standard,14,14,2206.42,11.0,1744.78,30,3.0,78.57142857142857,100.0
2025-06-26,2025,6,2762,Camera Superior,8,7,1024.23,6.0,824.22,30,1.0,75.0,87.5
2025-06-26,2025,6,2763,Camera Deluxe,5,4,766.6,3.0,553.27,30,1.0,60.0,80.0
2025-06-26,2025,6,2764,Appartamento Area Giardino,28,22,4003.7200000000003,9.0,1413.66,30,13.0,32.142857142857146,78.57142857142857
2025-06-26,2025,6,2765,Appartamento Area Piscina,18,19,3421.7799999999997,15.0,2852.24,30,4.0,83.33333333333333,105.55555555555556
2025-06-26,2025,6,2767,Suite Familiare Vista Piscina,1,1,235.0,1.0,235.0,30,0.0,100.0,100.0
2025-06-26,2025,6,3231,Suite Familiare,1,1,235.0,1.0,235.0,30,0.0,100.0,100.0
2025-06-26,2025,6,5375,Villino 2Ten,1,1,170.0,1.0,170.0,30,0.0,100.0,100.0
2025-06-27,2025,6,2761,Camera  Standard,14,13,2086.85,11.0,1761.8700000000001,30,2.0,78.57142857142857,92.85714285714286
2025-06-27,2025,6,2762,Camera Superior,8,10,1502.75,8.0,1087.71,30,2.0,100.0,125.0
2025-06-27,2025,6,2763,Camera Deluxe,5,4,804.61,3.0,571.27,30,1.0,60.0,80.0
2025-06-27,2025,6,2764,Appartamento Area Giardino,28,24,4347.71,9.0,1491.3899999999999,30,15.0,32.142857142857146,85.71428571428571
2025-06-27,2025,6,2765,Appartamento Area Piscina,18,17,3271.13,15.0,3004.14,30,2.0,83.33333333333333,94.44444444444444
2025-06-27,2025,6,2767,Suite Familiare Vista Piscina,1,1,235.0,1.0,235.0,30,0.0,100.0,100.0
2025-06-27,2025,6,3231,Suite Familiare,1,1,235.0,1.0,235.0,30,0.0,100.0,100.0
2025-06-27,2025,6,5375,Villino 2Ten,1,1,170.0,1.0,170.0,30,0.0,100.0,100.0
2025-06-28,2025,6,2761,Camera  Standard,14,12,1799.67,8.0,1216.35,30,4.0,57.142857142857146,85.71428571428571
2025-06-28,2025,6,2762,Camera Superior,8,10,1641.58,7.0,1082.1,30,3.0,87.5,125.0
2025-06-28,2025,6,2763,Camera Deluxe,5,7,1475.07,7.0,1475.07,30,0.0,140.0,140.0
2025-06-28,2025,6,2764,Appartamento Area Giardino,28,24,8906.18,13.0,6427.88,30,11.0,46.42857142857143,85.71428571428571
2025-06-28,2025,6,2765,Appartamento Area Piscina,18,20,4465.31,15.0,3640.3,30,5.0,83.33333333333333,111.11111111111111
2025-06-28,2025,6,2767,Suite Familiare Vista Piscina,1,1,235.0,1.0,235.0,30,0.0,100.0,100.0
2025-06-28,2025,6,3231,Suite Familiare,1,1,235.0,1.0,235.0,30,0.0,100.0,100.0
2025-06-28,2025,6,5375,Villino 2Ten,1,1,170.0,1.0,170.0,30,0.0,100.0,100.0
2025-06-28,2025,6,5376,Villino Double,1,1,436.5,1.0,436.5,30,0.0,100.0,100.0
2025-06-29,2025,6,2761,Camera  Standard,14,12,1802.2,6.0,920.29,30,6.0,42.857142857142854,85.71428571428571
2025-06-29,2025,6,2762,Camera Superior,8,7,1115.22,4.0,595.75,30,3.0,50.0,87.5
2025-06-29,2025,6,2763,Camera Deluxe,5,6,1331.25,6.0,1331.25,30,0.0,120.0,120.0
2025-06-29,2025,6,2764,Appartamento Area Giardino,28,22,3625.31,15.0,2439.74,30,7.0,53.57142857142857,78.57142857142857
2025-06-29,2025,6,2765,Appartamento Area Piscina,18,21,4527.31,13.0,2733.49,30,8.0,72.22222222222223,116.66666666666667
2025-06-29,2025,6,2767,Suite Familiare Vista Piscina,1,1,235.0,1.0,235.0,30,0.0,100.0,100.0
2025-06-29,2025,6,3231,Suite Familiare,1,1,235.0,1.0,235.0,30,0.0,100.0,100.0
2025-06-29,2025,6,5375,Villino 2Ten,1,1,0.0,0.0,0.0,30,1.0,0.0,100.0
2025-06-29,2025,6,5376,Villino Double,1,1,400.0,1.0,400.0,30,0.0,100.0,100.0
2025-06-30,2025,6,2761,Camera  Standard,14,11,1341.96,4.0,587.7,30,7.0,28.571428571428573,78.57142857142857
2025-06-30,2025,6,2762,Camera Superior,8,6,910.22,4.0,595.75,30,2.0,50.0,75.0
2025-06-30,2025,6,2763,Camera Deluxe,5,7,1620.8899999999999,7.0,1620.8899999999999,30,0.0,140.0,140.0
2025-06-30,2025,6,2764,Appartamento Area Giardino,28,22,3866.88,15.0,2459.74,30,7.0,53.57142857142857,78.57142857142857
2025-06-30,2025,6,2765,Appartamento Area Piscina,18,23,4294.39,13.0,2732.5,30,10.0,72.22222222222223,127.77777777777777
2025-06-30,2025,6,2767,Suite Familiare Vista Piscina,1,1,235.0,1.0,235.0,30,0.0,100.0,100.0
2025-06-30,2025,6,3231,Suite Familiare,1,1,235.0,1.0,235.0,30,0.0,100.0,100.0
2025-06-30,2025,6,5375,Villino 2Ten,1,1,0.0,0.0,0.0,30,1.0,0.0,100.0
2025-06-30,2025,6,5376,Villino Double,1,1,400.0,1.0,400.0,30,0.0,100.0,100.0
2025-07-01,2025,7,2761,Camera  Standard,14,9,1356.87,5.0,790.45,30,4.0,35.714285714285715,64.28571428571429
2025-07-01,2025,7,2762,Camera Superior,8,8,1510.31,3.0,466.25,30,5.0,37.5,100.0
2025-07-01,2025,7,2763,Camera Deluxe,5,7,1630.87,7.0,1630.87,30,0.0,140.0,140.0
2025-07-01,2025,7,2764,Appartamento Area Giardino,28,22,3838.88,15.0,2451.74,30,7.0,53.57142857142857,78.57142857142857
2025-07-01,2025,7,2765,Appartamento Area Piscina,18,21,3818.28,9.0,1781.56,30,12.0,50.0,116.66666666666667
2025-07-01,2025,7,2767,Suite Familiare Vista Piscina,1,1,235.0,1.0,235.0,30,0.0,100.0,100.0
2025-07-01,2025,7,3231,Suite Familiare,1,1,235.0,1.0,235.0,30,0.0,100.0,100.0
2025-07-01,2025,7,5375,Villino 2Ten,1,1,0.0,0.0,0.0,30,1.0,0.0,100.0
2025-07-01,2025,7,5376,Villino Double,1,1,410.0,1.0,410.0,30,0.0,100.0,100.0
2025-07-02,2025,7,2761,Camera  Standard,14,10,1322.98,6.0,956.56,30,4.0,42.857142857142854,71.42857142857143
2025-07-02,2025,7,2762,Camera Superior,8,8,1440.31,3.0,466.25,30,5.0,37.5,100.0
2025-07-02,2025,7,2763,Camera Deluxe,5,6,1331.25,6.0,1331.25,30,0.0,120.0,120.0
2025-07-02,2025,7,2764,Appartamento Area Giardino,28,24,4117.2,14.0,1943.24,30,10.0,50.0,85.71428571428571
2025-07-02,2025,7,2765,Appartamento Area Piscina,18,18,3397.93,9.0,1851.25,30,9.0,50.0,100.0
2025-07-02,2025,7,2767,Suite Familiare Vista Piscina,1,1,235.0,1.0,235.0,30,0.0,100.0,100.0
2025-07-02,2025,7,3231,Suite Familiare,1,1,235.0,1.0,235.0,30,0.0,100.0,100.0
2025-07-02,2025,7,5375,Villino 2Ten,1,1,0.0,0.0,0.0,30,1.0,0.0,100.0
2025-07-02,2025,7,5376,Villino Double,1,1,410.0,1.0,410.0,30,0.0,100.0,100.0
2025-07-03,2025,7,2761,Camera  Standard,14,13,1827.65,8.0,1258.09,30,5.0,57.142857142857146,92.85714285714286
2025-07-03,2025,7,2762,Camera Superior,8,9,1715.63,4.0,733.27,30,5.0,50.0,112.5
2025-07-03,2025,7,2763,Camera Deluxe,5,6,1331.25,6.0,1331.25,30,0.0,120.0,120.0
2025-07-03,2025,7,2764,Appartamento Area Giardino,28,23,3834.18,13.0,1660.24,30,10.0,46.42857142857143,82.14285714285714
2025-07-03,2025,7,2765,Appartamento Area Piscina,18,18,3396.65,9.0,1851.25,30,9.0,50.0,100.0
2025-07-03,2025,7,3231,Suite Familiare,1,1,190.0,0.0,0.0,30,1.0,0.0,100.0
2025-07-03,2025,7,5375,Villino 2Ten,1,1,0.0,0.0,0.0,30,1.0,0.0,100.0
2025-07-03,2025,7,5376,Villino Double,1,1,410.0,1.0,410.0,30,0.0,100.0,100.0
2025-07-04,2025,7,2761,Camera  Standard,14,14,2010.94,10.0,1777.69,30,4.0,71.42857142857143,100.0
2025-07-04,2025,7,2762,Camera Superior,8,10,2358.49,6.0,1588.08,30,4.0,75.0,125.0
2025-07-04,2025,7,2763,Camera Deluxe,5,7,1628.69,6.0,1442.8600000000001,30,1.0,120.0,140.0
2025-07-04,2025,7,2764,Appartamento Area Giardino,28,22,3576.16,13.0,1660.24,30,9.0,46.42857142857143,78.57142857142857
2025-07-04,2025,7,2765,Appartamento Area Piscina,18,19,3821.7799999999997,8.0,1706.75,30,11.0,44.44444444444444,105.55555555555556
2025-07-04,2025,7,3231,Suite Familiare,1,1,190.0,0.0,0.0,30,1.0,0.0,100.0
2025-07-04,2025,7,5375,Villino 2Ten,1,1,0.0,0.0,0.0,30,1.0,0.0,100.0
2025-07-04,2025,7,5376,Villino Double,1,1,410.0,1.0,410.0,30,0.0,100.0,100.0
2025-07-05,2025,7,2761,Camera  Standard,14,13,2105.93,8.0,1470.85,30,5.0,57.142857142857146,92.85714285714286
2025-07-05,2025,7,2762,Camera Superior,8,12,2547.58,7.0,1697.8899999999999,30,5.0,87.5,150.0
2025-07-05,2025,7,2763,Camera Deluxe,5,5,1265.53,4.0,1045.53,30,1.0,80.0,100.0
2025-07-05,2025,7,2764,Appartamento Area Giardino,28,26,9560.47,17.0,7178.17,30,9.0,60.714285714285715,92.85714285714286
2025-07-05,2025,7,2765,Appartamento Area Piscina,18,18,5039.65,13.0,3035.04,30,5.0,72.22222222222223,100.0
2025-07-05,2025,7,3231,Suite Familiare,1,1,337.57,1.0,337.57,30,0.0,100.0,100.0
2025-07-05,2025,7,5375,Villino 2Ten,1,1,0.0,0.0,0.0,30,1.0,0.0,100.0
2025-07-05,2025,7,5376,Villino Double,1,1,278.92,1.0,278.92,30,0.0,100.0,100.0
2025-07-06,2025,7,2761,Camera  Standard,14,14,2375.84,7.0,1278.41,30,7.0,50.0,100.0
2025-07-06,2025,7,2762,Camera Superior,8,11,2416.27,10.0,2208.16,30,1.0,125.0,137.5
2025-07-06,2025,7,2763,Camera Deluxe,5,5,1379.2,5.0,1379.2,30,0.0,100.0,100.0
2025-07-06,2025,7,2764,Appartamento Area Giardino,28,27,4151.79,15.0,1303.44,30,12.0,53.57142857142857,96.42857142857143
2025-07-06,2025,7,2765,Appartamento Area Piscina,18,18,5350.35,13.0,4320.74,30,5.0,72.22222222222223,100.0
2025-07-06,2025,7,3231,Suite Familiare,1,1,317.57,1.0,317.57,30,0.0,100.0,100.0
2025-07-06,2025,7,5376,Villino Double,1,1,379.87,1.0,379.87,30,0.0,100.0,100.0
2025-07-07,2025,7,2761,Camera  Standard,14,15,2696.29,10.0,1790.43,30,5.0,71.42857142857143,107.14285714285714
2025-07-07,2025,7,2762,Camera Superior,8,9,1928.75,8.0,1712.31,30,1.0,100.0,112.5
2025-07-07,2025,7,2763,Camera Deluxe,5,6,1520.03,5.0,1334.2,30,1.0,100.0,120.0
2025-07-07,2025,7,2764,Appartamento Area Giardino,28,27,3996.29,15.0,1303.44,30,12.0,53.57142857142857,96.42857142857143
2025-07-07,2025,7,2765,Appartamento Area Piscina,18,19,3440.18,14.0,2596.0,30,5.0,77.77777777777777,105.55555555555556
2025-07-07,2025,7,3231,Suite Familiare,1,1,317.57,1.0,317.57,30,0.0,100.0,100.0
2025-07-07,2025,7,5376,Villino Double,1,1,379.87,1.0,379.87,30,0.0,100.0,100.0
2025-07-08,2025,7,2761,Camera  Standard,14,15,2891.48,11.0,1985.62,30,4.0,78.57142857142857,107.14285714285714
2025-07-08,2025,7,2762,Camera Superior,8,9,1814.46,8.0,1628.6299999999999,30,1.0,100.0,112.5
2025-07-08,2025,7,2763,Camera Deluxe,5,5,1334.2,5.0,1334.2,30,0.0,100.0,100.0
2025-07-08,2025,7,2764,Appartamento Area Giardino,28,28,4370.68,15.0,1303.44,30,13.0,53.57142857142857,100.0
2025-07-08,2025,7,2765,Appartamento Area Piscina,18,18,3440.18,14.0,2596.0,30,4.0,77.77777777777777,100.0
2025-07-08,2025,7,3231,Suite Familiare,1,1,337.57,1.0,337.57,30,0.0,100.0,100.0
2025-07-08,2025,7,5376,Villino Double,1,1,379.87,1.0,379.87,30,0.0,100.0,100.0
2025-07-09,2025,7,2761,Camera  Standard,14,15,3088.54,12.0,2266.61,30,3.0,85.71428571428571,107.14285714285714
2025-07-09,2025,7,2762,Camera Superior,8,9,1849.73,9.0,1849.73,30,0.0,112.5,112.5
2025-07-09,2025,7,2763,Camera Deluxe,5,5,1354.2,5.0,1354.2,30,0.0,100.0,100.0
2025-07-09,2025,7,2764,Appartamento Area Giardino,28,27,4058.5499999999997,15.0,1303.44,30,12.0,53.57142857142857,96.42857142857143
2025-07-09,2025,7,2765,Appartamento Area Piscina,18,18,3440.18,14.0,2596.0,30,4.0,77.77777777777777,100.0
2025-07-09,2025,7,3231,Suite Familiare,1,1,337.57,1.0,337.57,30,0.0,100.0,100.0
2025-07-09,2025,7,5376,Villino Double,1,1,379.87,1.0,379.87,30,0.0,100.0,100.0
2025-07-10,2025,7,2761,Camera  Standard,14,12,2381.25,9.0,1658.15,30,3.0,64.28571428571429,85.71428571428571
2025-07-10,2025,7,2762,Camera Superior,8,9,1849.74,9.0,1849.74,30,0.0,112.5,112.5
2025-07-10,2025,7,2763,Camera Deluxe,5,5,1354.21,5.0,1354.21,30,0.0,100.0,100.0
2025-07-10,2025,7,2764,Appartamento Area Giardino,28,27,4253.8,15.0,1303.44,30,12.0,53.57142857142857,96.42857142857143
2025-07-10,2025,7,2765,Appartamento Area Piscina,18,18,3440.18,14.0,2596.0,30,4.0,77.77777777777777,100.0
2025-07-10,2025,7,3231,Suite Familiare,1,1,337.57,1.0,337.57,30,0.0,100.0,100.0
2025-07-10,2025,7,5376,Villino Double,1,1,379.87,1.0,379.87,30,0.0,100.0,100.0
2025-07-11,2025,7,2761,Camera  Standard,14,15,2669.18,11.0,2010.4,30,4.0,78.57142857142857,107.14285714285714
2025-07-11,2025,7,2762,Camera Superior,8,8,1679.69,5.0,1150.69,30,3.0,62.5,100.0
2025-07-11,2025,7,2763,Camera Deluxe,5,4,998.5,4.0,998.5,30,0.0,80.0,80.0
2025-07-11,2025,7,2764,Appartamento Area Giardino,28,28,5026.5599999999995,16.0,1672.19,30,12.0,57.142857142857146,100.0
2025-07-11,2025,7,2765,Appartamento Area Piscina,18,17,3310.18,13.0,2409.01,30,4.0,72.22222222222223,94.44444444444444
2025-07-11,2025,7,3231,Suite Familiare,1,1,317.57,1.0,317.57,30,0.0,100.0,100.0
2025-07-11,2025,7,5376,Villino Double,1,1,389.87,1.0,389.87,30,0.0,100.0,100.0
2025-07-12,2025,7,2761,Camera  Standard,14,17,2745.7799999999997,10.0,1841.02,30,7.0,71.42857142857143,121.42857142857143
2025-07-12,2025,7,2762,Camera Superior,8,7,1350.59,4.0,901.59,30,3.0,50.0,87.5
2025-07-12,2025,7,2763,Camera Deluxe,5,5,1186.4299999999998,5.0,1186.4299999999998,30,0.0,100.0,100.0
2025-07-12,2025,7,2764,Appartamento Area Giardino,28,27,11506.18,20.0,9271.5,30,7.0,71.42857142857143,96.42857142857143
2025-07-12,2025,7,2765,Appartamento Area Piscina,18,17,4036.58,11.0,2353.69,30,6.0,61.111111111111114,94.44444444444444
2025-07-12,2025,7,5376,Villino Double,1,1,389.88,1.0,389.88,30,0.0,100.0,100.0
2025-07-13,2025,7,2761,Camera  Standard,14,17,2929.12,11.0,1847.9099999999999,30,6.0,78.57142857142857,121.42857142857143
2025-07-13,2025,7,2762,Camera Superior,8,7,1413.91,7.0,1413.91,30,0.0,87.5,87.5
2025-07-13,2025,7,2763,Camera Deluxe,5,4,378.2,3.0,128.2,30,1.0,60.0,80.0
2025-07-13,2025,7,2764,Appartamento Area Giardino,28,27,3545.64,22.0,2124.21,30,5.0,78.57142857142857,96.42857142857143
2025-07-13,2025,7,2765,Appartamento Area Piscina,18,16,3959.0499999999997,7.0,1657.98,30,9.0,38.888888888888886,88.88888888888889
2025-07-13,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,30,0.0,100.0,100.0
2025-07-13,2025,7,5376,Villino Double,1,1,0.0,0.0,0.0,30,1.0,0.0,100.0
2025-07-14,2025,7,2761,Camera  Standard,14,18,2646.82,9.0,1564.02,30,9.0,64.28571428571429,128.57142857142858
2025-07-14,2025,7,2762,Camera Superior,8,7,1499.9499999999998,7.0,1499.9499999999998,30,0.0,87.5,87.5
2025-07-14,2025,7,2763,Camera Deluxe,5,5,1050.3,4.0,970.3,30,1.0,80.0,100.0
2025-07-14,2025,7,2764,Appartamento Area Giardino,28,28,4020.64,22.0,2451.11,30,6.0,78.57142857142857,100.0
2025-07-14,2025,7,2765,Appartamento Area Piscina,18,16,3959.0499999999997,7.0,1657.98,30,9.0,38.888888888888886,88.88888888888889
2025-07-14,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,30,0.0,100.0,100.0
2025-07-14,2025,7,5376,Villino Double,1,1,0.0,0.0,0.0,30,1.0,0.0,100.0
2025-07-15,2025,7,2761,Camera  Standard,14,19,2834.96,11.0,1813.83,30,8.0,78.57142857142857,135.71428571428572
2025-07-15,2025,7,2762,Camera Superior,8,7,1499.9499999999998,7.0,1499.9499999999998,30,0.0,87.5,87.5
2025-07-15,2025,7,2763,Camera Deluxe,5,5,1047.3,4.0,967.3,30,1.0,80.0,100.0
2025-07-15,2025,7,2764,Appartamento Area Giardino,28,28,3782.64,22.0,2451.11,30,6.0,78.57142857142857,100.0
2025-07-15,2025,7,2765,Appartamento Area Piscina,18,16,3959.0499999999997,7.0,1657.98,30,9.0,38.888888888888886,88.88888888888889
2025-07-15,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,30,0.0,100.0,100.0
2025-07-15,2025,7,5376,Villino Double,1,1,0.0,0.0,0.0,30,1.0,0.0,100.0
2025-07-16,2025,7,2761,Camera  Standard,14,17,2666.61,9.0,1423.98,30,8.0,64.28571428571429,121.42857142857143
2025-07-16,2025,7,2762,Camera Superior,8,8,1632.82,8.0,1632.82,30,0.0,100.0,100.0
2025-07-16,2025,7,2763,Camera Deluxe,5,4,967.3,4.0,967.3,30,0.0,80.0,80.0
2025-07-16,2025,7,2764,Appartamento Area Giardino,28,28,3782.64,22.0,2451.11,30,6.0,78.57142857142857,100.0
2025-07-16,2025,7,2765,Appartamento Area Piscina,18,17,4251.55,9.0,2113.7,30,8.0,50.0,94.44444444444444
2025-07-16,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,30,0.0,100.0,100.0
2025-07-16,2025,7,5376,Villino Double,1,1,0.0,0.0,0.0,30,1.0,0.0,100.0
2025-07-17,2025,7,2761,Camera  Standard,14,17,2778.63,10.0,1525.05,30,7.0,71.42857142857143,121.42857142857143
2025-07-17,2025,7,2762,Camera Superior,8,8,1632.82,8.0,1632.82,30,0.0,100.0,100.0
2025-07-17,2025,7,2763,Camera Deluxe,5,5,967.3,4.0,967.3,30,1.0,80.0,100.0
2025-07-17,2025,7,2764,Appartamento Area Giardino,28,28,3782.64,22.0,2451.11,30,6.0,78.57142857142857,100.0
2025-07-17,2025,7,2765,Appartamento Area Piscina,18,17,4251.55,9.0,2113.7,30,8.0,50.0,94.44444444444444
2025-07-17,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,30,0.0,100.0,100.0
2025-07-17,2025,7,5376,Villino Double,1,1,282.15,0.0,0.0,30,1.0,0.0,100.0
2025-07-18,2025,7,2761,Camera  Standard,14,18,2340.18,8.0,1314.64,30,10.0,57.142857142857146,128.57142857142858
2025-07-18,2025,7,2762,Camera Superior,8,9,1693.9099999999999,8.0,1693.9099999999999,30,1.0,100.0,112.5
2025-07-18,2025,7,2763,Camera Deluxe,5,4,994.3000000000001,4.0,994.3000000000001,30,0.0,80.0,80.0
2025-07-18,2025,7,2764,Appartamento Area Giardino,28,28,3823.6,22.0,2451.09,30,6.0,78.57142857142857,100.0
2025-07-18,2025,7,2765,Appartamento Area Piscina,18,17,4091.58,9.0,2113.7,30,8.0,50.0,94.44444444444444
2025-07-18,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,30,0.0,100.0,100.0
2025-07-18,2025,7,5376,Villino Double,1,1,282.15,0.0,0.0,30,1.0,0.0,100.0
2025-07-19,2025,7,2761,Camera  Standard,14,16,2833.62,7.0,1179.25,30,9.0,50.0,114.28571428571429
2025-07-19,2025,7,2762,Camera Superior,8,8,1704.27,8.0,1704.27,30,0.0,100.0,100.0
2025-07-19,2025,7,2763,Camera Deluxe,5,4,1109.8000000000002,4.0,1109.8000000000002,30,0.0,80.0,80.0
2025-07-19,2025,7,2764,Appartamento Area Giardino,28,28,10918.26,24.0,9866.06,30,4.0,85.71428571428571,100.0
2025-07-19,2025,7,2765,Appartamento Area Piscina,18,12,4784.94,5.0,2790.79,30,7.0,27.77777777777778,66.66666666666667
2025-07-19,2025,7,3231,Suite Familiare,1,1,0.0,0.0,0.0,30,1.0,0.0,100.0
2025-07-19,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,30,0.0,100.0,100.0
2025-07-19,2025,7,5376,Villino Double,1,1,312.15,0.0,0.0,30,1.0,0.0,100.0
2025-07-20,2025,7,2761,Camera  Standard,14,11,3021.87,5.0,1934.81,30,6.0,35.714285714285715,78.57142857142857
2025-07-20,2025,7,2762,Camera Superior,8,5,-191.07,4.0,-394.4,30,1.0,50.0,62.5
2025-07-20,2025,7,2763,Camera Deluxe,5,5,1496.15,3.0,946.1500000000001,30,2.0,60.0,100.0
2025-07-20,2025,7,2764,Appartamento Area Giardino,28,27,3183.2,23.0,2425.29,30,4.0,82.14285714285714,96.42857142857143
2025-07-20,2025,7,2765,Appartamento Area Piscina,18,12,3160.78,6.0,1528.34,30,6.0,33.333333333333336,66.66666666666667
2025-07-20,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,30,0.0,100.0,100.0
2025-07-20,2025,7,5376,Villino Double,1,1,312.15,0.0,0.0,30,1.0,0.0,100.0
2025-07-21,2025,7,2761,Camera  Standard,14,17,2729.34,9.0,1675.5,30,8.0,64.28571428571429,121.42857142857143
2025-07-21,2025,7,2762,Camera Superior,8,6,1303.48,5.0,1080.15,30,1.0,62.5,75.0
2025-07-21,2025,7,2763,Camera Deluxe,5,5,1526.15,3.0,946.1500000000001,30,2.0,60.0,100.0
2025-07-21,2025,7,2764,Appartamento Area Giardino,28,27,3183.2,23.0,2425.29,30,4.0,82.14285714285714,96.42857142857143
2025-07-21,2025,7,2765,Appartamento Area Piscina,18,14,3236.29,6.0,1528.34,30,8.0,33.333333333333336,77.77777777777777
2025-07-21,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,30,0.0,100.0,100.0
2025-07-21,2025,7,5376,Villino Double,1,1,312.15,0.0,0.0,30,1.0,0.0,100.0
2025-07-22,2025,7,2761,Camera  Standard,14,17,2775.4,10.0,1652.29,30,7.0,71.42857142857143,121.42857142857143
2025-07-22,2025,7,2762,Camera Superior,8,8,1627.06,5.0,1087.9,30,3.0,62.5,100.0
2025-07-22,2025,7,2763,Camera Deluxe,5,3,946.1500000000001,3.0,946.1500000000001,30,0.0,60.0,60.0
2025-07-22,2025,7,2764,Appartamento Area Giardino,28,27,3218.2,23.0,2425.29,30,4.0,82.14285714285714,96.42857142857143
2025-07-22,2025,7,2765,Appartamento Area Piscina,18,14,3311.57,6.0,1528.34,30,8.0,33.333333333333336,77.77777777777777
2025-07-22,2025,7,3231,Suite Familiare,1,1,0.0,0.0,0.0,30,1.0,0.0,100.0
2025-07-22,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,30,0.0,100.0,100.0
2025-07-22,2025,7,5376,Villino Double,1,1,312.15,0.0,0.0,30,1.0,0.0,100.0
2025-07-23,2025,7,2761,Camera  Standard,14,15,2400.73,10.0,1662.29,30,5.0,71.42857142857143,107.14285714285714
2025-07-23,2025,7,2762,Camera Superior,8,8,1548.69,7.0,1403.69,30,1.0,87.5,100.0
2025-07-23,2025,7,2763,Camera Deluxe,5,6,801.19,3.0,955.1500000000001,30,3.0,60.0,120.0
2025-07-23,2025,7,2764,Appartamento Area Giardino,28,27,3173.2,23.0,2425.29,30,4.0,82.14285714285714,96.42857142857143
2025-07-23,2025,7,2765,Appartamento Area Piscina,18,16,4089.14,7.0,1934.34,30,9.0,38.888888888888886,88.88888888888889
2025-07-23,2025,7,3231,Suite Familiare,1,1,250.0,0.0,0.0,30,1.0,0.0,100.0
2025-07-23,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,30,0.0,100.0,100.0
2025-07-23,2025,7,5376,Villino Double,1,1,312.14,0.0,0.0,30,1.0,0.0,100.0
2025-07-24,2025,7,2761,Camera  Standard,14,16,2417.0699999999997,11.0,1845.3,30,5.0,78.57142857142857,114.28571428571429
2025-07-24,2025,7,2762,Camera Superior,8,8,1558.69,7.0,1403.69,30,1.0,87.5,100.0
2025-07-24,2025,7,2763,Camera Deluxe,5,6,1733.02,3.0,955.1500000000001,30,3.0,60.0,120.0
2025-07-24,2025,7,2764,Appartamento Area Giardino,28,27,3173.2,23.0,2425.29,30,4.0,82.14285714285714,96.42857142857143
2025-07-24,2025,7,2765,Appartamento Area Piscina,18,16,3683.14,7.0,1528.34,30,9.0,38.888888888888886,88.88888888888889
2025-07-24,2025,7,3231,Suite Familiare,1,1,250.0,0.0,0.0,30,1.0,0.0,100.0
2025-07-24,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,30,0.0,100.0,100.0
2025-07-25,2025,7,2761,Camera  Standard,14,16,2689.01,11.0,1873.74,30,5.0,78.57142857142857,114.28571428571429
2025-07-25,2025,7,2762,Camera Superior,8,8,1620.0,7.0,1440.0,30,1.0,87.5,100.0
2025-07-25,2025,7,2763,Camera Deluxe,5,6,1767.02,3.0,973.1500000000001,30,3.0,60.0,120.0
2025-07-25,2025,7,2764,Appartamento Area Giardino,28,27,3238.84,23.0,2490.94,30,4.0,82.14285714285714,96.42857142857143
2025-07-25,2025,7,2765,Appartamento Area Piscina,18,16,3729.64,10.0,2251.48,30,6.0,55.55555555555556,88.88888888888889
2025-07-25,2025,7,3231,Suite Familiare,1,1,288.33,0.0,0.0,30,1.0,0.0,100.0
2025-07-25,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,30,0.0,100.0,100.0
2025-07-25,2025,7,5376,Villino Double,1,1,0.0,0.0,0.0,30,1.0,0.0,100.0
2025-07-26,2025,7,2761,Camera  Standard,14,16,2793.7,9.0,1466.53,30,7.0,64.28571428571429,114.28571428571429
2025-07-26,2025,7,2762,Camera Superior,8,9,1894.32,8.0,1704.32,30,1.0,100.0,112.5
2025-07-26,2025,7,2763,Camera Deluxe,5,4,1341.26,1.0,360.45,30,3.0,20.0,80.0
2025-07-26,2025,7,2764,Appartamento Area Giardino,28,27,12370.47,21.0,11282.36,30,6.0,75.0,96.42857142857143
2025-07-26,2025,7,2765,Appartamento Area Piscina,18,17,6417.68,10.0,4649.26,30,7.0,55.55555555555556,94.44444444444444
